key,value,timestamp,sentence
B - Sad,0.1441,"01:00:59,823 --> 01:01:01,359","</i>"
C - Neutral,0.6307,"01:00:59,823 --> 01:01:01,359","</i>"
D - Happy,0.1541,"01:00:59,823 --> 01:01:01,359","</i>"
E - Very Happy,0.0425,"01:00:59,823 --> 01:01:01,359","</i>"
A - Very Sad,0.0447,"01:01:01,616 --> 01:01:03,482","<i>And a couple of tra-la-las."
B - Sad,0.2511,"01:01:01,616 --> 01:01:03,482","<i>And a couple of tra-la-las."
C - Neutral,0.4142,"01:01:01,616 --> 01:01:03,482","<i>And a couple of tra-la-las."
D - Happy,0.2507,"01:01:01,616 --> 01:01:03,482","<i>And a couple of tra-la-las."
E - Very Happy,0.0393,"01:01:01,616 --> 01:01:03,482","<i>And a couple of tra-la-las."
A - Very Sad,0.0286,"01:01:01,616 --> 01:01:03,482","</i>"
B - Sad,0.1441,"01:01:01,616 --> 01:01:03,482","</i>"
C - Neutral,0.6307,"01:01:01,616 --> 01:01:03,482","</i>"
D - Happy,0.1541,"01:01:01,616 --> 01:01:03,482","</i>"
E - Very Happy,0.0425,"01:01:01,616 --> 01:01:03,482","</i>"
A - Very Sad,0.0621,"01:01:03,743 --> 01:01:07,702","<i>That's how we laugh the day away In the merry old land of Oz."
B - Sad,0.2776,"01:01:03,743 --> 01:01:07,702","<i>That's how we laugh the day away In the merry old land of Oz."
C - Neutral,0.3603,"01:01:03,743 --> 01:01:07,702","<i>That's how we laugh the day away In the merry old land of Oz."
D - Happy,0.2404,"01:01:03,743 --> 01:01:07,702","<i>That's how we laugh the day away In the merry old land of Oz."
E - Very Happy,0.0596,"01:01:03,743 --> 01:01:07,702","<i>That's how we laugh the day away In the merry old land of Oz."
A - Very Sad,0.0286,"01:01:03,743 --> 01:01:07,702","</i>"
B - Sad,0.1441,"01:01:03,743 --> 01:01:07,702","</i>"
C - Neutral,0.6307,"01:01:03,743 --> 01:01:07,702","</i>"
D - Happy,0.1541,"01:01:03,743 --> 01:01:07,702","</i>"
E - Very Happy,0.0425,"01:01:03,743 --> 01:01:07,702","</i>"
A - Very Sad,0.0391,"01:01:07,956 --> 01:01:09,867","<i>Ha-ha-ha!"
B - Sad,0.1680,"01:01:07,956 --> 01:01:09,867","<i>Ha-ha-ha!"
C - Neutral,0.3681,"01:01:07,956 --> 01:01:09,867","<i>Ha-ha-ha!"
D - Happy,0.3399,"01:01:07,956 --> 01:01:09,867","<i>Ha-ha-ha!"
E - Very Happy,0.0849,"01:01:07,956 --> 01:01:09,867","<i>Ha-ha-ha!"
A - Very Sad,0.0207,"01:01:07,956 --> 01:01:09,867","Ho-ho-ho!"
B - Sad,0.0804,"01:01:07,956 --> 01:01:09,867","Ho-ho-ho!"
C - Neutral,0.4557,"01:01:07,956 --> 01:01:09,867","Ho-ho-ho!"
D - Happy,0.3660,"01:01:07,956 --> 01:01:09,867","Ho-ho-ho!"
E - Very Happy,0.0772,"01:01:07,956 --> 01:01:09,867","Ho-ho-ho!"
A - Very Sad,0.0286,"01:01:07,956 --> 01:01:09,867","</i>"
B - Sad,0.1441,"01:01:07,956 --> 01:01:09,867","</i>"
C - Neutral,0.6307,"01:01:07,956 --> 01:01:09,867","</i>"
D - Happy,0.1541,"01:01:07,956 --> 01:01:09,867","</i>"
E - Very Happy,0.0425,"01:01:07,956 --> 01:01:09,867","</i>"
A - Very Sad,0.0391,"01:01:10,125 --> 01:01:11,661","<i>Ha-ha-ha-ha-ha!"
B - Sad,0.1680,"01:01:10,125 --> 01:01:11,661","<i>Ha-ha-ha-ha-ha!"
C - Neutral,0.3681,"01:01:10,125 --> 01:01:11,661","<i>Ha-ha-ha-ha-ha!"
D - Happy,0.3399,"01:01:10,125 --> 01:01:11,661","<i>Ha-ha-ha-ha-ha!"
E - Very Happy,0.0849,"01:01:10,125 --> 01:01:11,661","<i>Ha-ha-ha-ha-ha!"
A - Very Sad,0.0286,"01:01:10,125 --> 01:01:11,661","</i>"
B - Sad,0.1441,"01:01:10,125 --> 01:01:11,661","</i>"
C - Neutral,0.6307,"01:01:10,125 --> 01:01:11,661","</i>"
D - Happy,0.1541,"01:01:10,125 --> 01:01:11,661","</i>"
E - Very Happy,0.0425,"01:01:10,125 --> 01:01:11,661","</i>"
A - Very Sad,0.0086,"01:01:11,918 --> 01:01:14,034","<i>That's how we laugh the day away With a.</i>"
B - Sad,0.0196,"01:01:11,918 --> 01:01:14,034","<i>That's how we laugh the day away With a.</i>"
C - Neutral,0.0972,"01:01:11,918 --> 01:01:14,034","<i>That's how we laugh the day away With a.</i>"
D - Happy,0.6823,"01:01:11,918 --> 01:01:14,034","<i>That's how we laugh the day away With a.</i>"
E - Very Happy,0.1923,"01:01:11,918 --> 01:01:14,034","<i>That's how we laugh the day away With a.</i>"
A - Very Sad,0.0391,"01:01:14,296 --> 01:01:15,912","<i>Ho-ho-ho!"
B - Sad,0.1680,"01:01:14,296 --> 01:01:15,912","<i>Ho-ho-ho!"
C - Neutral,0.3681,"01:01:14,296 --> 01:01:15,912","<i>Ho-ho-ho!"
D - Happy,0.3399,"01:01:14,296 --> 01:01:15,912","<i>Ho-ho-ho!"
E - Very Happy,0.0849,"01:01:14,296 --> 01:01:15,912","<i>Ho-ho-ho!"
A - Very Sad,0.0207,"01:01:14,296 --> 01:01:15,912","Ha-ha-ha!"
B - Sad,0.0804,"01:01:14,296 --> 01:01:15,912","Ha-ha-ha!"
C - Neutral,0.4557,"01:01:14,296 --> 01:01:15,912","Ha-ha-ha!"
D - Happy,0.3660,"01:01:14,296 --> 01:01:15,912","Ha-ha-ha!"
E - Very Happy,0.0772,"01:01:14,296 --> 01:01:15,912","Ha-ha-ha!"
A - Very Sad,0.0286,"01:01:14,296 --> 01:01:15,912","</i>"
B - Sad,0.1441,"01:01:14,296 --> 01:01:15,912","</i>"
C - Neutral,0.6307,"01:01:14,296 --> 01:01:15,912","</i>"
D - Happy,0.1541,"01:01:14,296 --> 01:01:15,912","</i>"
E - Very Happy,0.0425,"01:01:14,296 --> 01:01:15,912","</i>"
A - Very Sad,0.0877,"01:01:16,173 --> 01:01:18,255","<i>In the merry old land of</i> Oz."
B - Sad,0.4798,"01:01:16,173 --> 01:01:18,255","<i>In the merry old land of</i> Oz."
C - Neutral,0.3310,"01:01:16,173 --> 01:01:18,255","<i>In the merry old land of</i> Oz."
D - Happy,0.0786,"01:01:16,173 --> 01:01:18,255","<i>In the merry old land of</i> Oz."
E - Very Happy,0.0229,"01:01:16,173 --> 01:01:18,255","<i>In the merry old land of</i> Oz."
A - Very Sad,0.1026,"01:01:18,508 --> 01:01:20,228","<i>- [SINGING] Pat, pat here."
B - Sad,0.5274,"01:01:18,508 --> 01:01:20,228","<i>- [SINGING] Pat, pat here."
C - Neutral,0.3014,"01:01:18,508 --> 01:01:20,228","<i>- [SINGING] Pat, pat here."
D - Happy,0.0501,"01:01:18,508 --> 01:01:20,228","<i>- [SINGING] Pat, pat here."
E - Very Happy,0.0185,"01:01:18,508 --> 01:01:20,228","<i>- [SINGING] Pat, pat here."
A - Very Sad,0.0433,"01:01:18,508 --> 01:01:20,228","- Pat, pat there."
B - Sad,0.3387,"01:01:18,508 --> 01:01:20,228","- Pat, pat there."
C - Neutral,0.5333,"01:01:18,508 --> 01:01:20,228","- Pat, pat there."
D - Happy,0.0735,"01:01:18,508 --> 01:01:20,228","- Pat, pat there."
E - Very Happy,0.0111,"01:01:18,508 --> 01:01:20,228","- Pat, pat there."
A - Very Sad,0.0286,"01:01:18,508 --> 01:01:20,228","</i>"
B - Sad,0.1441,"01:01:18,508 --> 01:01:20,228","</i>"
C - Neutral,0.6307,"01:01:18,508 --> 01:01:20,228","</i>"
D - Happy,0.1541,"01:01:18,508 --> 01:01:20,228","</i>"
E - Very Happy,0.0425,"01:01:18,508 --> 01:01:20,228","</i>"
A - Very Sad,0.0416,"01:01:20,427 --> 01:01:22,213","<i>And a couple of brand-new straws."
B - Sad,0.2484,"01:01:20,427 --> 01:01:22,213","<i>And a couple of brand-new straws."
C - Neutral,0.4524,"01:01:20,427 --> 01:01:22,213","<i>And a couple of brand-new straws."
D - Happy,0.2250,"01:01:20,427 --> 01:01:22,213","<i>And a couple of brand-new straws."
E - Very Happy,0.0326,"01:01:20,427 --> 01:01:22,213","<i>And a couple of brand-new straws."
A - Very Sad,0.0286,"01:01:20,427 --> 01:01:22,213","</i>"
B - Sad,0.1441,"01:01:20,427 --> 01:01:22,213","</i>"
C - Neutral,0.6307,"01:01:20,427 --> 01:01:22,213","</i>"
D - Happy,0.1541,"01:01:20,427 --> 01:01:22,213","</i>"
E - Very Happy,0.0425,"01:01:20,427 --> 01:01:22,213","</i>"
A - Very Sad,0.0610,"01:01:22,470 --> 01:01:26,759","<i>That's how we keep you young and fair In the merry old land of Oz."
B - Sad,0.2789,"01:01:22,470 --> 01:01:26,759","<i>That's how we keep you young and fair In the merry old land of Oz."
C - Neutral,0.3734,"01:01:22,470 --> 01:01:26,759","<i>That's how we keep you young and fair In the merry old land of Oz."
D - Happy,0.2306,"01:01:22,470 --> 01:01:26,759","<i>That's how we keep you young and fair In the merry old land of Oz."
E - Very Happy,0.0562,"01:01:22,470 --> 01:01:26,759","<i>That's how we keep you young and fair In the merry old land of Oz."
A - Very Sad,0.0286,"01:01:22,470 --> 01:01:26,759","</i>"
B - Sad,0.1441,"01:01:22,470 --> 01:01:26,759","</i>"
C - Neutral,0.6307,"01:01:22,470 --> 01:01:26,759","</i>"
D - Happy,0.1541,"01:01:22,470 --> 01:01:26,759","</i>"
E - Very Happy,0.0425,"01:01:22,470 --> 01:01:26,759","</i>"
A - Very Sad,0.0764,"01:01:27,017 --> 01:01:28,883","<i>- Rub, rub here."
B - Sad,0.3584,"01:01:27,017 --> 01:01:28,883","<i>- Rub, rub here."
C - Neutral,0.3025,"01:01:27,017 --> 01:01:28,883","<i>- Rub, rub here."
D - Happy,0.2093,"01:01:27,017 --> 01:01:28,883","<i>- Rub, rub here."
E - Very Happy,0.0534,"01:01:27,017 --> 01:01:28,883","<i>- Rub, rub here."
A - Very Sad,0.0457,"01:01:27,017 --> 01:01:28,883","- Rub, rub there."
B - Sad,0.2628,"01:01:27,017 --> 01:01:28,883","- Rub, rub there."
C - Neutral,0.4678,"01:01:27,017 --> 01:01:28,883","- Rub, rub there."
D - Happy,0.1957,"01:01:27,017 --> 01:01:28,883","- Rub, rub there."
E - Very Happy,0.0280,"01:01:27,017 --> 01:01:28,883","- Rub, rub there."
A - Very Sad,0.0286,"01:01:27,017 --> 01:01:28,883","</i>"
B - Sad,0.1441,"01:01:27,017 --> 01:01:28,883","</i>"
C - Neutral,0.6307,"01:01:27,017 --> 01:01:28,883","</i>"
D - Happy,0.1541,"01:01:27,017 --> 01:01:28,883","</i>"
E - Very Happy,0.0425,"01:01:27,017 --> 01:01:28,883","</i>"
A - Very Sad,0.0309,"01:01:29,144 --> 01:01:30,726","<i>Whether you're tin or bronze."
B - Sad,0.1968,"01:01:29,144 --> 01:01:30,726","<i>Whether you're tin or bronze."
C - Neutral,0.5348,"01:01:29,144 --> 01:01:30,726","<i>Whether you're tin or bronze."
D - Happy,0.2059,"01:01:29,144 --> 01:01:30,726","<i>Whether you're tin or bronze."
E - Very Happy,0.0316,"01:01:29,144 --> 01:01:30,726","<i>Whether you're tin or bronze."
A - Very Sad,0.0286,"01:01:29,144 --> 01:01:30,726","</i>"
B - Sad,0.1441,"01:01:29,144 --> 01:01:30,726","</i>"
C - Neutral,0.6307,"01:01:29,144 --> 01:01:30,726","</i>"
D - Happy,0.1541,"01:01:29,144 --> 01:01:30,726","</i>"
E - Very Happy,0.0425,"01:01:29,144 --> 01:01:30,726","</i>"
A - Very Sad,0.0712,"01:01:30,979 --> 01:01:34,643","<i>That's how we keep you in repair In the merry old land of</i> Oz."
B - Sad,0.3492,"01:01:30,979 --> 01:01:34,643","<i>That's how we keep you in repair In the merry old land of</i> Oz."
C - Neutral,0.3731,"01:01:30,979 --> 01:01:34,643","<i>That's how we keep you in repair In the merry old land of</i> Oz."
D - Happy,0.1648,"01:01:30,979 --> 01:01:34,643","<i>That's how we keep you in repair In the merry old land of</i> Oz."
E - Very Happy,0.0418,"01:01:30,979 --> 01:01:34,643","<i>That's how we keep you in repair In the merry old land of</i> Oz."
A - Very Sad,0.1659,"01:01:34,900 --> 01:01:38,859","<i>We can make</i> a <i>dimpled smile Out of</i> a <i>frown."
B - Sad,0.5186,"01:01:34,900 --> 01:01:38,859","<i>We can make</i> a <i>dimpled smile Out of</i> a <i>frown."
C - Neutral,0.1427,"01:01:34,900 --> 01:01:38,859","<i>We can make</i> a <i>dimpled smile Out of</i> a <i>frown."
D - Happy,0.1134,"01:01:34,900 --> 01:01:38,859","<i>We can make</i> a <i>dimpled smile Out of</i> a <i>frown."
E - Very Happy,0.0595,"01:01:34,900 --> 01:01:38,859","<i>We can make</i> a <i>dimpled smile Out of</i> a <i>frown."
A - Very Sad,0.0286,"01:01:34,900 --> 01:01:38,859","</i>"
B - Sad,0.1441,"01:01:34,900 --> 01:01:38,859","</i>"
C - Neutral,0.6307,"01:01:34,900 --> 01:01:38,859","</i>"
D - Happy,0.1541,"01:01:34,900 --> 01:01:38,859","</i>"
E - Very Happy,0.0425,"01:01:34,900 --> 01:01:38,859","</i>"
A - Very Sad,0.0973,"01:01:39,112 --> 01:01:41,604","<i>Can you even dye my eyes To match my gown?"
B - Sad,0.5233,"01:01:39,112 --> 01:01:41,604","<i>Can you even dye my eyes To match my gown?"
C - Neutral,0.3225,"01:01:39,112 --> 01:01:41,604","<i>Can you even dye my eyes To match my gown?"
D - Happy,0.0419,"01:01:39,112 --> 01:01:41,604","<i>Can you even dye my eyes To match my gown?"
E - Very Happy,0.0150,"01:01:39,112 --> 01:01:41,604","<i>Can you even dye my eyes To match my gown?"
A - Very Sad,0.0286,"01:01:39,112 --> 01:01:41,604","</i>"
B - Sad,0.1441,"01:01:39,112 --> 01:01:41,604","</i>"
C - Neutral,0.6307,"01:01:39,112 --> 01:01:41,604","</i>"
D - Happy,0.1541,"01:01:39,112 --> 01:01:41,604","</i>"
E - Very Happy,0.0425,"01:01:39,112 --> 01:01:41,604","</i>"
A - Very Sad,0.0427,"01:01:41,865 --> 01:01:43,526","<i>- Uh-huh DOROTHY."
B - Sad,0.2849,"01:01:41,865 --> 01:01:43,526","<i>- Uh-huh DOROTHY."
C - Neutral,0.5349,"01:01:41,865 --> 01:01:43,526","<i>- Uh-huh DOROTHY."
D - Happy,0.1185,"01:01:41,865 --> 01:01:43,526","<i>- Uh-huh DOROTHY."
E - Very Happy,0.0191,"01:01:41,865 --> 01:01:43,526","<i>- Uh-huh DOROTHY."
A - Very Sad,0.0477,"01:01:41,865 --> 01:01:43,526","Jolly old town!"
B - Sad,0.1686,"01:01:41,865 --> 01:01:43,526","Jolly old town!"
C - Neutral,0.1405,"01:01:41,865 --> 01:01:43,526","Jolly old town!"
D - Happy,0.4868,"01:01:41,865 --> 01:01:43,526","Jolly old town!"
E - Very Happy,0.1563,"01:01:41,865 --> 01:01:43,526","Jolly old town!"
A - Very Sad,0.0286,"01:01:41,865 --> 01:01:43,526","</i>"
B - Sad,0.1441,"01:01:41,865 --> 01:01:43,526","</i>"
C - Neutral,0.6307,"01:01:41,865 --> 01:01:43,526","</i>"
D - Happy,0.1541,"01:01:41,865 --> 01:01:43,526","</i>"
E - Very Happy,0.0425,"01:01:41,865 --> 01:01:43,526","</i>"
A - Very Sad,0.0764,"01:01:43,783 --> 01:01:45,524","<i>- Clip, clip here."
B - Sad,0.3584,"01:01:43,783 --> 01:01:45,524","<i>- Clip, clip here."
C - Neutral,0.3025,"01:01:43,783 --> 01:01:45,524","<i>- Clip, clip here."
D - Happy,0.2093,"01:01:43,783 --> 01:01:45,524","<i>- Clip, clip here."
E - Very Happy,0.0534,"01:01:43,783 --> 01:01:45,524","<i>- Clip, clip here."
A - Very Sad,0.0457,"01:01:43,783 --> 01:01:45,524","- Clip, clip there."
B - Sad,0.2628,"01:01:43,783 --> 01:01:45,524","- Clip, clip there."
C - Neutral,0.4678,"01:01:43,783 --> 01:01:45,524","- Clip, clip there."
D - Happy,0.1957,"01:01:43,783 --> 01:01:45,524","- Clip, clip there."
E - Very Happy,0.0280,"01:01:43,783 --> 01:01:45,524","- Clip, clip there."
A - Very Sad,0.0286,"01:01:43,783 --> 01:01:45,524","</i>"
B - Sad,0.1441,"01:01:43,783 --> 01:01:45,524","</i>"
C - Neutral,0.6307,"01:01:43,783 --> 01:01:45,524","</i>"
D - Happy,0.1541,"01:01:43,783 --> 01:01:45,524","</i>"
E - Very Happy,0.0425,"01:01:43,783 --> 01:01:45,524","</i>"
A - Very Sad,0.0933,"01:01:45,785 --> 01:01:47,526","<i>We give the roughest claws."
B - Sad,0.4662,"01:01:45,785 --> 01:01:47,526","<i>We give the roughest claws."
C - Neutral,0.2334,"01:01:45,785 --> 01:01:47,526","<i>We give the roughest claws."
D - Happy,0.1624,"01:01:45,785 --> 01:01:47,526","<i>We give the roughest claws."
E - Very Happy,0.0447,"01:01:45,785 --> 01:01:47,526","<i>We give the roughest claws."
A - Very Sad,0.0286,"01:01:45,785 --> 01:01:47,526","</i>"
B - Sad,0.1441,"01:01:45,785 --> 01:01:47,526","</i>"
C - Neutral,0.6307,"01:01:45,785 --> 01:01:47,526","</i>"
D - Happy,0.1541,"01:01:45,785 --> 01:01:47,526","</i>"
E - Very Happy,0.0425,"01:01:45,785 --> 01:01:47,526","</i>"
A - Very Sad,0.0882,"01:01:47,787 --> 01:01:52,327","<i>That certain air of savoir-faire In the merry old land of Oz</i>"
B - Sad,0.5140,"01:01:47,787 --> 01:01:52,327","<i>That certain air of savoir-faire In the merry old land of Oz</i>"
C - Neutral,0.3099,"01:01:47,787 --> 01:01:52,327","<i>That certain air of savoir-faire In the merry old land of Oz</i>"
D - Happy,0.0675,"01:01:47,787 --> 01:01:52,327","<i>That certain air of savoir-faire In the merry old land of Oz</i>"
E - Very Happy,0.0205,"01:01:47,787 --> 01:01:52,327","<i>That certain air of savoir-faire In the merry old land of Oz</i>"
A - Very Sad,0.0454,"01:01:52,834 --> 01:01:54,199","[LAUGHING]"
B - Sad,0.2852,"01:01:52,834 --> 01:01:54,199","[LAUGHING]"
C - Neutral,0.4795,"01:01:52,834 --> 01:01:54,199","[LAUGHING]"
D - Happy,0.1580,"01:01:52,834 --> 01:01:54,199","[LAUGHING]"
E - Very Happy,0.0319,"01:01:52,834 --> 01:01:54,199","[LAUGHING]"
A - Very Sad,0.0621,"01:01:55,962 --> 01:01:59,751","<i>That's how we laugh the day away In the merry old land of Oz."
B - Sad,0.2776,"01:01:55,962 --> 01:01:59,751","<i>That's how we laugh the day away In the merry old land of Oz."
C - Neutral,0.3603,"01:01:55,962 --> 01:01:59,751","<i>That's how we laugh the day away In the merry old land of Oz."
D - Happy,0.2404,"01:01:55,962 --> 01:01:59,751","<i>That's how we laugh the day away In the merry old land of Oz."
E - Very Happy,0.0596,"01:01:55,962 --> 01:01:59,751","<i>That's how we laugh the day away In the merry old land of Oz."
A - Very Sad,0.0286,"01:01:55,962 --> 01:01:59,751","</i>"
B - Sad,0.1441,"01:01:55,962 --> 01:01:59,751","</i>"
C - Neutral,0.6307,"01:01:55,962 --> 01:01:59,751","</i>"
D - Happy,0.1541,"01:01:55,962 --> 01:01:59,751","</i>"
E - Very Happy,0.0425,"01:01:55,962 --> 01:01:59,751","</i>"
A - Very Sad,0.0127,"01:02:00,008 --> 01:02:01,373","<i>That's how we laugh the day away."
B - Sad,0.0257,"01:02:00,008 --> 01:02:01,373","<i>That's how we laugh the day away."
C - Neutral,0.0742,"01:02:00,008 --> 01:02:01,373","<i>That's how we laugh the day away."
D - Happy,0.6152,"01:02:00,008 --> 01:02:01,373","<i>That's how we laugh the day away."
E - Very Happy,0.2722,"01:02:00,008 --> 01:02:01,373","<i>That's how we laugh the day away."
A - Very Sad,0.0286,"01:02:00,008 --> 01:02:01,373","</i>"
B - Sad,0.1441,"01:02:00,008 --> 01:02:01,373","</i>"
C - Neutral,0.6307,"01:02:00,008 --> 01:02:01,373","</i>"
D - Happy,0.1541,"01:02:00,008 --> 01:02:01,373","</i>"
E - Very Happy,0.0425,"01:02:00,008 --> 01:02:01,373","</i>"
A - Very Sad,0.0306,"01:02:01,801 --> 01:02:03,132","<i>With a ha-ha-ha</i>"
B - Sad,0.2137,"01:02:01,801 --> 01:02:03,132","<i>With a ha-ha-ha</i>"
C - Neutral,0.5559,"01:02:01,801 --> 01:02:03,132","<i>With a ha-ha-ha</i>"
D - Happy,0.1728,"01:02:01,801 --> 01:02:03,132","<i>With a ha-ha-ha</i>"
E - Very Happy,0.0270,"01:02:01,801 --> 01:02:03,132","<i>With a ha-ha-ha</i>"
A - Very Sad,0.0454,"01:02:03,470 --> 01:02:04,926","[LAUGHING]"
B - Sad,0.2852,"01:02:03,470 --> 01:02:04,926","[LAUGHING]"
C - Neutral,0.4795,"01:02:03,470 --> 01:02:04,926","[LAUGHING]"
D - Happy,0.1580,"01:02:03,470 --> 01:02:04,926","[LAUGHING]"
E - Very Happy,0.0319,"01:02:03,470 --> 01:02:04,926","[LAUGHING]"
A - Very Sad,0.0668,"01:02:07,933 --> 01:02:10,425","<i>In the merry old land of</i> Oz"
B - Sad,0.4384,"01:02:07,933 --> 01:02:10,425","<i>In the merry old land of</i> Oz"
C - Neutral,0.3704,"01:02:07,933 --> 01:02:10,425","<i>In the merry old land of</i> Oz"
D - Happy,0.1002,"01:02:07,933 --> 01:02:10,425","<i>In the merry old land of</i> Oz"
E - Very Happy,0.0243,"01:02:07,933 --> 01:02:10,425","<i>In the merry old land of</i> Oz"
A - Very Sad,0.0663,"01:02:12,062 --> 01:02:13,427","[GASPING AND SCREAMING]"
B - Sad,0.3544,"01:02:12,062 --> 01:02:13,427","[GASPING AND SCREAMING]"
C - Neutral,0.3546,"01:02:12,062 --> 01:02:13,427","[GASPING AND SCREAMING]"
D - Happy,0.1804,"01:02:12,062 --> 01:02:13,427","[GASPING AND SCREAMING]"
E - Very Happy,0.0443,"01:02:12,062 --> 01:02:13,427","[GASPING AND SCREAMING]"
A - Very Sad,0.0454,"01:02:20,445 --> 01:02:21,685","[CACKLING]"
B - Sad,0.2852,"01:02:20,445 --> 01:02:21,685","[CACKLING]"
C - Neutral,0.4795,"01:02:20,445 --> 01:02:21,685","[CACKLING]"
D - Happy,0.1580,"01:02:20,445 --> 01:02:21,685","[CACKLING]"
E - Very Happy,0.0319,"01:02:20,445 --> 01:02:21,685","[CACKLING]"
A - Very Sad,0.0014,"01:02:28,370 --> 01:02:29,906","Who's her?"
B - Sad,0.0172,"01:02:28,370 --> 01:02:29,906","Who's her?"
C - Neutral,0.9668,"01:02:28,370 --> 01:02:29,906","Who's her?"
D - Happy,0.0137,"01:02:28,370 --> 01:02:29,906","Who's her?"
E - Very Happy,0.0009,"01:02:28,370 --> 01:02:29,906","Who's her?"
A - Very Sad,0.0014,"01:02:28,370 --> 01:02:29,906","Who's her?"
B - Sad,0.0172,"01:02:28,370 --> 01:02:29,906","Who's her?"
C - Neutral,0.9668,"01:02:28,370 --> 01:02:29,906","Who's her?"
D - Happy,0.0137,"01:02:28,370 --> 01:02:29,906","Who's her?"
E - Very Happy,0.0009,"01:02:28,370 --> 01:02:29,906","Who's her?"
A - Very Sad,0.0127,"01:02:30,163 --> 01:02:32,871","It's the witch!"
B - Sad,0.0742,"01:02:30,163 --> 01:02:32,871","It's the witch!"
C - Neutral,0.6492,"01:02:30,163 --> 01:02:32,871","It's the witch!"
D - Happy,0.2449,"01:02:30,163 --> 01:02:32,871","It's the witch!"
E - Very Happy,0.0190,"01:02:30,163 --> 01:02:32,871","It's the witch!"
A - Very Sad,0.0042,"01:02:30,163 --> 01:02:32,871","She's followed us here!"
B - Sad,0.0079,"01:02:30,163 --> 01:02:32,871","She's followed us here!"
C - Neutral,0.0695,"01:02:30,163 --> 01:02:32,871","She's followed us here!"
D - Happy,0.7608,"01:02:30,163 --> 01:02:32,871","She's followed us here!"
E - Very Happy,0.1575,"01:02:30,163 --> 01:02:32,871","She's followed us here!"
A - Very Sad,0.0842,"01:02:33,124 --> 01:02:35,286","LION: Surrender, Dorothy."
B - Sad,0.4842,"01:02:33,124 --> 01:02:35,286","LION: Surrender, Dorothy."
C - Neutral,0.2105,"01:02:33,124 --> 01:02:35,286","LION: Surrender, Dorothy."
D - Happy,0.1719,"01:02:33,124 --> 01:02:35,286","LION: Surrender, Dorothy."
E - Very Happy,0.0492,"01:02:33,124 --> 01:02:35,286","LION: Surrender, Dorothy."
A - Very Sad,0.0410,"01:02:35,543 --> 01:02:36,578","[GASPS]"
B - Sad,0.2465,"01:02:35,543 --> 01:02:36,578","[GASPS]"
C - Neutral,0.4790,"01:02:35,543 --> 01:02:36,578","[GASPS]"
D - Happy,0.1967,"01:02:35,543 --> 01:02:36,578","[GASPS]"
E - Very Happy,0.0368,"01:02:35,543 --> 01:02:36,578","[GASPS]"
A - Very Sad,0.0185,"01:02:36,836 --> 01:02:38,452","Dorothy?"
B - Sad,0.2084,"01:02:36,836 --> 01:02:38,452","Dorothy?"
C - Neutral,0.6845,"01:02:36,836 --> 01:02:38,452","Dorothy?"
D - Happy,0.0782,"01:02:36,836 --> 01:02:38,452","Dorothy?"
E - Very Happy,0.0104,"01:02:36,836 --> 01:02:38,452","Dorothy?"
A - Very Sad,0.0098,"01:02:36,836 --> 01:02:38,452","Who's Dorothy?"
B - Sad,0.1111,"01:02:36,836 --> 01:02:38,452","Who's Dorothy?"
C - Neutral,0.8388,"01:02:36,836 --> 01:02:38,452","Who's Dorothy?"
D - Happy,0.0368,"01:02:36,836 --> 01:02:38,452","Who's Dorothy?"
E - Very Happy,0.0036,"01:02:36,836 --> 01:02:38,452","Who's Dorothy?"
A - Very Sad,0.0067,"01:02:38,713 --> 01:02:39,794","The Wizard will explain it!"
B - Sad,0.0230,"01:02:38,713 --> 01:02:39,794","The Wizard will explain it!"
C - Neutral,0.2538,"01:02:38,713 --> 01:02:39,794","The Wizard will explain it!"
D - Happy,0.6433,"01:02:38,713 --> 01:02:39,794","The Wizard will explain it!"
E - Very Happy,0.0731,"01:02:38,713 --> 01:02:39,794","The Wizard will explain it!"
A - Very Sad,0.0192,"01:02:39,923 --> 01:02:40,537","To the Wizard!"
B - Sad,0.1863,"01:02:39,923 --> 01:02:40,537","To the Wizard!"
C - Neutral,0.7203,"01:02:39,923 --> 01:02:40,537","To the Wizard!"
D - Happy,0.0676,"01:02:39,923 --> 01:02:40,537","To the Wizard!"
E - Very Happy,0.0066,"01:02:39,923 --> 01:02:40,537","To the Wizard!"
A - Very Sad,0.0192,"01:02:40,799 --> 01:02:41,459","To the Wizard!"
B - Sad,0.1863,"01:02:40,799 --> 01:02:41,459","To the Wizard!"
C - Neutral,0.7203,"01:02:40,799 --> 01:02:41,459","To the Wizard!"
D - Happy,0.0676,"01:02:40,799 --> 01:02:41,459","To the Wizard!"
E - Very Happy,0.0066,"01:02:40,799 --> 01:02:41,459","To the Wizard!"
A - Very Sad,0.0137,"01:02:41,716 --> 01:02:45,880","- Dear!"
B - Sad,0.0721,"01:02:41,716 --> 01:02:45,880","- Dear!"
C - Neutral,0.5809,"01:02:41,716 --> 01:02:45,880","- Dear!"
D - Happy,0.3063,"01:02:41,716 --> 01:02:45,880","- Dear!"
E - Very Happy,0.0270,"01:02:41,716 --> 01:02:45,880","- Dear!"
A - Very Sad,0.0053,"01:02:41,716 --> 01:02:45,880","Whatever shall we do?"
B - Sad,0.0522,"01:02:41,716 --> 01:02:45,880","Whatever shall we do?"
C - Neutral,0.8809,"01:02:41,716 --> 01:02:45,880","Whatever shall we do?"
