key,value,timestamp,sentence
A - Very Sad,0.1608,"00:32:35,496 --> 00:32:36,746","[GASPING]"
B - Sad,0.3663,"00:32:35,496 --> 00:32:36,746","[GASPING]"
D - Happy,0.3165,"00:32:35,496 --> 00:32:36,746","[GASPING]"
E - Very Happy,0.1565,"00:32:35,496 --> 00:32:36,746","[GASPING]"
A - Very Sad,0.1577,"00:32:44,046 --> 00:32:45,421","[DEVICE BEEPING]"
B - Sad,0.4084,"00:32:44,046 --> 00:32:45,421","[DEVICE BEEPING]"
D - Happy,0.2892,"00:32:44,046 --> 00:32:45,421","[DEVICE BEEPING]"
E - Very Happy,0.1447,"00:32:44,046 --> 00:32:45,421","[DEVICE BEEPING]"
A - Very Sad,0.1871,"00:32:45,673 --> 00:32:47,340","KOWALSKI: Ryan, do you hear me?"
B - Sad,0.3297,"00:32:45,673 --> 00:32:47,340","KOWALSKI: Ryan, do you hear me?"
D - Happy,0.3016,"00:32:45,673 --> 00:32:47,340","KOWALSKI: Ryan, do you hear me?"
E - Very Happy,0.1817,"00:32:45,673 --> 00:32:47,340","KOWALSKI: Ryan, do you hear me?"
A - Very Sad,0.1800,"00:32:50,136 --> 00:32:51,553","Do you copy?"
B - Sad,0.4706,"00:32:50,136 --> 00:32:51,553","Do you copy?"
D - Happy,0.1858,"00:32:50,136 --> 00:32:51,553","Do you copy?"
E - Very Happy,0.1636,"00:32:50,136 --> 00:32:51,553","Do you copy?"
A - Very Sad,0.1513,"00:32:52,138 --> 00:32:55,390","My CO2 alarm went off."
B - Sad,0.5795,"00:32:52,138 --> 00:32:55,390","My CO2 alarm went off."
D - Happy,0.1655,"00:32:52,138 --> 00:32:55,390","My CO2 alarm went off."
E - Very Happy,0.1037,"00:32:52,138 --> 00:32:55,390","My CO2 alarm went off."
A - Very Sad,0.1513,"00:32:52,138 --> 00:32:55,390","My CO2 alarm went off."
B - Sad,0.5795,"00:32:52,138 --> 00:32:55,390","My CO2 alarm went off."
D - Happy,0.1655,"00:32:52,138 --> 00:32:55,390","My CO2 alarm went off."
E - Very Happy,0.1037,"00:32:52,138 --> 00:32:55,390","My CO2 alarm went off."
A - Very Sad,0.1639,"00:32:55,641 --> 00:32:57,684","KOWALSKI: Look, you need to board the station."
B - Sad,0.3536,"00:32:55,641 --> 00:32:57,684","KOWALSKI: Look, you need to board the station."
D - Happy,0.3220,"00:32:55,641 --> 00:32:57,684","KOWALSKI: Look, you need to board the station."
E - Very Happy,0.1604,"00:32:55,641 --> 00:32:57,684","KOWALSKI: Look, you need to board the station."
A - Very Sad,0.2060,"00:32:58,227 --> 00:32:59,853","Do you see the airlock?"
B - Sad,0.3441,"00:32:58,227 --> 00:32:59,853","Do you see the airlock?"
D - Happy,0.2494,"00:32:58,227 --> 00:32:59,853","Do you see the airlock?"
E - Very Happy,0.2005,"00:32:58,227 --> 00:32:59,853","Do you see the airlock?"
A - Very Sad,0.2278,"00:33:09,280 --> 00:33:10,613","Hey, Ryan."
B - Sad,0.2427,"00:33:09,280 --> 00:33:10,613","Hey, Ryan."
D - Happy,0.3008,"00:33:09,280 --> 00:33:10,613","Hey, Ryan."
E - Very Happy,0.2287,"00:33:09,280 --> 00:33:10,613","Hey, Ryan."
A - Very Sad,0.2008,"00:33:11,532 --> 00:33:12,907","You copy?"
B - Sad,0.3796,"00:33:11,532 --> 00:33:12,907","You copy?"
D - Happy,0.2282,"00:33:11,532 --> 00:33:12,907","You copy?"
E - Very Happy,0.1914,"00:33:11,532 --> 00:33:12,907","You copy?"
A - Very Sad,0.2100,"00:33:14,535 --> 00:33:16,244","Look for the airlock."
B - Sad,0.2923,"00:33:14,535 --> 00:33:16,244","Look for the airlock."
D - Happy,0.2915,"00:33:14,535 --> 00:33:16,244","Look for the airlock."
E - Very Happy,0.2062,"00:33:14,535 --> 00:33:16,244","Look for the airlock."
A - Very Sad,0.0482,"00:33:19,123 --> 00:33:21,833","It's above you, next to the Zarya module."
B - Sad,0.0550,"00:33:19,123 --> 00:33:21,833","It's above you, next to the Zarya module."
D - Happy,0.6556,"00:33:19,123 --> 00:33:21,833","It's above you, next to the Zarya module."
E - Very Happy,0.2412,"00:33:19,123 --> 00:33:21,833","It's above you, next to the Zarya module."
A - Very Sad,0.1779,"00:33:25,337 --> 00:33:26,629","You see it?"
B - Sad,0.2587,"00:33:25,337 --> 00:33:26,629","You see it?"
D - Happy,0.3824,"00:33:25,337 --> 00:33:26,629","You see it?"
E - Very Happy,0.1810,"00:33:25,337 --> 00:33:26,629","You see it?"
A - Very Sad,0.1784,"00:33:26,881 --> 00:33:30,175","STONE: Yes."
B - Sad,0.2276,"00:33:26,881 --> 00:33:30,175","STONE: Yes."
D - Happy,0.4046,"00:33:26,881 --> 00:33:30,175","STONE: Yes."
E - Very Happy,0.1894,"00:33:26,881 --> 00:33:30,175","STONE: Yes."
A - Very Sad,0.0215,"00:33:26,881 --> 00:33:30,175","Yes, I see it."
B - Sad,0.0482,"00:33:26,881 --> 00:33:30,175","Yes, I see it."
D - Happy,0.8007,"00:33:26,881 --> 00:33:30,175","Yes, I see it."
E - Very Happy,0.1296,"00:33:26,881 --> 00:33:30,175","Yes, I see it."
A - Very Sad,0.0681,"00:33:26,881 --> 00:33:30,175","I see it."
B - Sad,0.0840,"00:33:26,881 --> 00:33:30,175","I see it."
D - Happy,0.6931,"00:33:26,881 --> 00:33:30,175","I see it."
E - Very Happy,0.1548,"00:33:26,881 --> 00:33:30,175","I see it."
A - Very Sad,0.0053,"00:33:30,426 --> 00:33:33,219","KOWALSKI: All right, good."
B - Sad,0.0056,"00:33:30,426 --> 00:33:33,219","KOWALSKI: All right, good."
D - Happy,0.7236,"00:33:30,426 --> 00:33:33,219","KOWALSKI: All right, good."
E - Very Happy,0.2656,"00:33:30,426 --> 00:33:33,219","KOWALSKI: All right, good."
A - Very Sad,0.1646,"00:33:30,426 --> 00:33:33,219","That's where you wanna go."
B - Sad,0.5509,"00:33:30,426 --> 00:33:33,219","That's where you wanna go."
D - Happy,0.1633,"00:33:30,426 --> 00:33:33,219","That's where you wanna go."
E - Very Happy,0.1212,"00:33:30,426 --> 00:33:33,219","That's where you wanna go."
A - Very Sad,0.1862,"00:33:33,679 --> 00:33:35,805","Now you're getting light-headed, right?"
B - Sad,0.3489,"00:33:33,679 --> 00:33:35,805","Now you're getting light-headed, right?"
D - Happy,0.2843,"00:33:33,679 --> 00:33:35,805","Now you're getting light-headed, right?"
E - Very Happy,0.1806,"00:33:33,679 --> 00:33:35,805","Now you're getting light-headed, right?"
A - Very Sad,0.1746,"00:33:36,056 --> 00:33:37,682","Yeah."
B - Sad,0.2172,"00:33:36,056 --> 00:33:37,682","Yeah."
D - Happy,0.4050,"00:33:36,056 --> 00:33:37,682","Yeah."
E - Very Happy,0.2032,"00:33:36,056 --> 00:33:37,682","Yeah."
A - Very Sad,0.1805,"00:33:36,056 --> 00:33:37,682","Yes."
B - Sad,0.2209,"00:33:36,056 --> 00:33:37,682","Yes."
D - Happy,0.4107,"00:33:36,056 --> 00:33:37,682","Yes."
E - Very Happy,0.1879,"00:33:36,056 --> 00:33:37,682","Yes."
A - Very Sad,0.1588,"00:33:38,434 --> 00:33:40,268","KOWALSKI: That's because you're breathing CO2."
B - Sad,0.4179,"00:33:38,434 --> 00:33:40,268","KOWALSKI: That's because you're breathing CO2."
D - Happy,0.2889,"00:33:38,434 --> 00:33:40,268","KOWALSKI: That's because you're breathing CO2."
E - Very Happy,0.1344,"00:33:38,434 --> 00:33:40,268","KOWALSKI: That's because you're breathing CO2."
A - Very Sad,0.1604,"00:33:40,519 --> 00:33:42,270","You're losing consciousness."
B - Sad,0.6033,"00:33:40,519 --> 00:33:42,270","You're losing consciousness."
D - Happy,0.1423,"00:33:40,519 --> 00:33:42,270","You're losing consciousness."
E - Very Happy,0.0941,"00:33:40,519 --> 00:33:42,270","You're losing consciousness."
A - Very Sad,0.1856,"00:33:42,521 --> 00:33:44,063","You need to board the station."
B - Sad,0.3309,"00:33:42,521 --> 00:33:44,063","You need to board the station."
D - Happy,0.3054,"00:33:42,521 --> 00:33:44,063","You need to board the station."
E - Very Happy,0.1781,"00:33:42,521 --> 00:33:44,063","You need to board the station."
A - Very Sad,0.1702,"00:33:44,315 --> 00:33:45,398","Okay."
B - Sad,0.2675,"00:33:44,315 --> 00:33:45,398","Okay."
D - Happy,0.3803,"00:33:44,315 --> 00:33:45,398","Okay."
E - Very Happy,0.1820,"00:33:44,315 --> 00:33:45,398","Okay."
A - Very Sad,0.1735,"00:33:45,983 --> 00:33:48,902","KOWALSKI: That second Soyuz is too damaged for reentry..."
B - Sad,0.6748,"00:33:45,983 --> 00:33:48,902","KOWALSKI: That second Soyuz is too damaged for reentry..."
D - Happy,0.0838,"00:33:45,983 --> 00:33:48,902","KOWALSKI: That second Soyuz is too damaged for reentry..."
E - Very Happy,0.0679,"00:33:45,983 --> 00:33:48,902","KOWALSKI: That second Soyuz is too damaged for reentry..."
A - Very Sad,0.0284,"00:33:49,153 --> 00:33:51,946","...but it's perfectly fine for a little Sunday drive."
B - Sad,0.0411,"00:33:49,153 --> 00:33:51,946","...but it's perfectly fine for a little Sunday drive."
D - Happy,0.6737,"00:33:49,153 --> 00:33:51,946","...but it's perfectly fine for a little Sunday drive."
E - Very Happy,0.2568,"00:33:49,153 --> 00:33:51,946","...but it's perfectly fine for a little Sunday drive."
A - Very Sad,0.2415,"00:33:52,198 --> 00:33:53,573","Sunday drive?"
B - Sad,0.2680,"00:33:52,198 --> 00:33:53,573","Sunday drive?"
D - Happy,0.2500,"00:33:52,198 --> 00:33:53,573","Sunday drive?"
E - Very Happy,0.2405,"00:33:52,198 --> 00:33:53,573","Sunday drive?"
A - Very Sad,0.1742,"00:33:54,074 --> 00:33:55,575","KOWALSKI: Look to the west."
B - Sad,0.3094,"00:33:54,074 --> 00:33:55,575","KOWALSKI: Look to the west."
D - Happy,0.3438,"00:33:54,074 --> 00:33:55,575","KOWALSKI: Look to the west."
E - Very Happy,0.1726,"00:33:54,074 --> 00:33:55,575","KOWALSKI: Look to the west."
A - Very Sad,0.1744,"00:33:57,036 --> 00:33:59,120","You see that dot in the distance?"
B - Sad,0.3275,"00:33:57,036 --> 00:33:59,120","You see that dot in the distance?"
D - Happy,0.3287,"00:33:57,036 --> 00:33:59,120","You see that dot in the distance?"
E - Very Happy,0.1694,"00:33:57,036 --> 00:33:59,120","You see that dot in the distance?"
A - Very Sad,0.2150,"00:33:59,371 --> 00:34:00,788","That's a Chinese station."
B - Sad,0.2387,"00:33:59,371 --> 00:34:00,788","That's a Chinese station."
D - Happy,0.3299,"00:33:59,371 --> 00:34:00,788","That's a Chinese station."
E - Very Happy,0.2164,"00:33:59,371 --> 00:34:00,788","That's a Chinese station."
A - Very Sad,0.1784,"00:34:01,040 --> 00:34:01,789","STONE: Yes."
B - Sad,0.2276,"00:34:01,040 --> 00:34:01,789","STONE: Yes."
D - Happy,0.4046,"00:34:01,040 --> 00:34:01,789","STONE: Yes."
E - Very Happy,0.1894,"00:34:01,040 --> 00:34:01,789","STONE: Yes."
A - Very Sad,0.2448,"00:34:02,041 --> 00:34:05,084","KOWALSKI: You're gonna take the Soyuz, and you're gonna cruise over there."
B - Sad,0.6172,"00:34:02,041 --> 00:34:05,084","KOWALSKI: You're gonna take the Soyuz, and you're gonna cruise over there."
D - Happy,0.0726,"00:34:02,041 --> 00:34:05,084","KOWALSKI: You're gonna take the Soyuz, and you're gonna cruise over there."
E - Very Happy,0.0655,"00:34:02,041 --> 00:34:05,084","KOWALSKI: You're gonna take the Soyuz, and you're gonna cruise over there."
A - Very Sad,0.1753,"00:34:06,212 --> 00:34:08,880","Chinese lifeboat is a Shenzhou."
B - Sad,0.3759,"00:34:06,212 --> 00:34:08,880","Chinese lifeboat is a Shenzhou."
D - Happy,0.2863,"00:34:06,212 --> 00:34:08,880","Chinese lifeboat is a Shenzhou."
E - Very Happy,0.1624,"00:34:06,212 --> 00:34:08,880","Chinese lifeboat is a Shenzhou."
A - Very Sad,0.1623,"00:34:09,423 --> 00:34:10,840","I've never flown a Shenzhou."
B - Sad,0.5573,"00:34:09,423 --> 00:34:10,840","I've never flown a Shenzhou."
D - Happy,0.1807,"00:34:09,423 --> 00:34:10,840","I've never flown a Shenzhou."
E - Very Happy,0.0996,"00:34:09,423 --> 00:34:10,840","I've never flown a Shenzhou."
A - Very Sad,0.1660,"00:34:11,091 --> 00:34:12,133","KOWALSKI: It doesn't matter."
B - Sad,0.4202,"00:34:11,091 --> 00:34:12,133","KOWALSKI: It doesn't matter."
D - Happy,0.2665,"00:34:11,091 --> 00:34:12,133","KOWALSKI: It doesn't matter."
E - Very Happy,0.1473,"00:34:11,091 --> 00:34:12,133","KOWALSKI: It doesn't matter."
A - Very Sad,0.1488,"00:34:12,384 --> 00:34:15,678","Its reentry protocol is identical to the Soyuz."
B - Sad,0.4223,"00:34:12,384 --> 00:34:15,678","Its reentry protocol is identical to the Soyuz."
D - Happy,0.3001,"00:34:12,384 --> 00:34:15,678","Its reentry protocol is identical to the Soyuz."
E - Very Happy,0.1289,"00:34:12,384 --> 00:34:15,678","Its reentry protocol is identical to the Soyuz."
A - Very Sad,0.1702,"00:34:16,639 --> 00:34:17,931","Okay."
B - Sad,0.2675,"00:34:16,639 --> 00:34:17,931","Okay."
D - Happy,0.3803,"00:34:16,639 --> 00:34:17,931","Okay."
E - Very Happy,0.1820,"00:34:16,639 --> 00:34:17,931","Okay."
A - Very Sad,0.1739,"00:34:19,767 --> 00:34:22,101","KOWALSKI: You never flown the Soyuz either?"
B - Sad,0.4994,"00:34:19,767 --> 00:34:22,101","KOWALSKI: You never flown the Soyuz either?"
D - Happy,0.1869,"00:34:19,767 --> 00:34:22,101","KOWALSKI: You never flown the Soyuz either?"
E - Very Happy,0.1398,"00:34:19,767 --> 00:34:22,101","KOWALSKI: You never flown the Soyuz either?"
A - Very Sad,0.1936,"00:34:22,436 --> 00:34:24,062","Only a simulator."
B - Sad,0.4213,"00:34:22,436 --> 00:34:24,062","Only a simulator."
D - Happy,0.2087,"00:34:22,436 --> 00:34:24,062","Only a simulator."
E - Very Happy,0.1764,"00:34:22,436 --> 00:34:24,062","Only a simulator."
A - Very Sad,0.1662,"00:34:24,563 --> 00:34:26,189","KOWALSKI: Well, then you know."
B - Sad,0.5111,"00:34:24,563 --> 00:34:26,189","KOWALSKI: Well, then you know."
D - Happy,0.1987,"00:34:24,563 --> 00:34:26,189","KOWALSKI: Well, then you know."
E - Very Happy,0.1241,"00:34:24,563 --> 00:34:26,189","KOWALSKI: Well, then you know."
A - Very Sad,0.0871,"00:34:28,734 --> 00:34:30,068","But I crashed it."
B - Sad,0.2288,"00:34:28,734 --> 00:34:30,068","But I crashed it."
D - Happy,0.5554,"00:34:28,734 --> 00:34:30,068","But I crashed it."
E - Very Happy,0.1287,"00:34:28,734 --> 00:34:30,068","But I crashed it."
A - Very Sad,0.2290,"00:34:30,319 --> 00:34:33,196","KOWALSKI: It's a simulator, that's what it's designed for."
B - Sad,0.5901,"00:34:30,319 --> 00:34:33,196","KOWALSKI: It's a simulator, that's what it's designed for."
D - Happy,0.1029,"00:34:30,319 --> 00:34:33,196","KOWALSKI: It's a simulator, that's what it's designed for."
E - Very Happy,0.0780,"00:34:30,319 --> 00:34:33,196","KOWALSKI: It's a simulator, that's what it's designed for."
A - Very Sad,0.2359,"00:34:35,991 --> 00:34:37,242","Every time."
B - Sad,0.2514,"00:34:35,991 --> 00:34:37,242","Every time."
D - Happy,0.2766,"00:34:35,991 --> 00:34:37,242","Every time."
E - Very Happy,0.2361,"00:34:35,991 --> 00:34:37,242","Every time."
A - Very Sad,0.1193,"00:34:37,618 --> 00:34:39,410","I crashed it every time."
B - Sad,0.2330,"00:34:37,618 --> 00:34:39,410","I crashed it every time."
D - Happy,0.4659,"00:34:37,618 --> 00:34:39,410","I crashed it every time."
E - Very Happy,0.1818,"00:34:37,618 --> 00:34:39,410","I crashed it every time."
A - Very Sad,0.1660,"00:34:39,662 --> 00:34:42,914","KOWALSKI: You point the damn thing at Earth."
B - Sad,0.4929,"00:34:39,662 --> 00:34:42,914","KOWALSKI: You point the damn thing at Earth."
D - Happy,0.2134,"00:34:39,662 --> 00:34:42,914","KOWALSKI: You point the damn thing at Earth."
E - Very Happy,0.1277,"00:34:39,662 --> 00:34:42,914","KOWALSKI: You point the damn thing at Earth."
A - Very Sad,0.1772,"00:34:39,662 --> 00:34:42,914","It's not rocket science."
B - Sad,0.5925,"00:34:39,662 --> 00:34:42,914","It's not rocket science."
D - Happy,0.1301,"00:34:39,662 --> 00:34:42,914","It's not rocket science."
E - Very Happy,0.1002,"00:34:39,662 --> 00:34:42,914","It's not rocket science."
A - Very Sad,0.1778,"00:34:43,791 --> 00:34:47,794","And by this time tomorrow, you're gonna be back in Lake Zurich with a hell of a story to tell."
B - Sad,0.7297,"00:34:43,791 --> 00:34:47,794","And by this time tomorrow, you're gonna be back in Lake Zurich with a hell of a story to tell."
D - Happy,0.0619,"00:34:43,791 --> 00:34:47,794","And by this time tomorrow, you're gonna be back in Lake Zurich with a hell of a story to tell."
E - Very Happy,0.0306,"00:34:43,791 --> 00:34:47,794","And by this time tomorrow, you're gonna be back in Lake Zurich with a hell of a story to tell."
A - Very Sad,0.2008,"00:34:48,796 --> 00:34:50,129","You copy?"
B - Sad,0.3796,"00:34:48,796 --> 00:34:50,129","You copy?"
D - Happy,0.2282,"00:34:48,796 --> 00:34:50,129","You copy?"
E - Very Happy,0.1914,"00:34:48,796 --> 00:34:50,129","You copy?"
A - Very Sad,0.2350,"00:34:51,757 --> 00:34:53,299","Ryan, you copy?"
B - Sad,0.2597,"00:34:51,757 --> 00:34:53,299","Ryan, you copy?"
D - Happy,0.2701,"00:34:51,757 --> 00:34:53,299","Ryan, you copy?"
E - Very Happy,0.2353,"00:34:51,757 --> 00:34:53,299","Ryan, you copy?"
A - Very Sad,0.1641,"00:34:53,550 --> 00:34:56,261","- I'm gonna take the Soyuz and come get you."
B - Sad,0.6573,"00:34:53,550 --> 00:34:56,261","- I'm gonna take the Soyuz and come get you."
D - Happy,0.1170,"00:34:53,550 --> 00:34:56,261","- I'm gonna take the Soyuz and come get you."
E - Very Happy,0.0616,"00:34:53,550 --> 00:34:56,261","- I'm gonna take the Soyuz and come get you."
A - Very Sad,0.1753,"00:34:53,550 --> 00:34:56,261","KOWALSKI: No, you're not."
B - Sad,0.5648,"00:34:53,550 --> 00:34:56,261","KOWALSKI: No, you're not."
D - Happy,0.1451,"00:34:53,550 --> 00:34:56,261","KOWALSKI: No, you're not."
E - Very Happy,0.1149,"00:34:53,550 --> 00:34:56,261","KOWALSKI: No, you're not."
A - Very Sad,0.1499,"00:34:56,512 --> 00:34:59,180","- I'm coming to get you."
B - Sad,0.5362,"00:34:56,512 --> 00:34:59,180","- I'm coming to get you."
D - Happy,0.2133,"00:34:56,512 --> 00:34:59,180","- I'm coming to get you."
E - Very Happy,0.1006,"00:34:56,512 --> 00:34:59,180","- I'm coming to get you."
A - Very Sad,0.2536,"00:34:56,512 --> 00:34:59,180","KOWALSKI: I've got too much of a head start."
B - Sad,0.5615,"00:34:56,512 --> 00:34:59,180","KOWALSKI: I've got too much of a head start."
D - Happy,0.1033,"00:34:56,512 --> 00:34:59,180","KOWALSKI: I've got too much of a head start."
E - Very Happy,0.0816,"00:34:56,512 --> 00:34:59,180","KOWALSKI: I've got too much of a head start."
A - Very Sad,0.1499,"00:34:59,431 --> 00:35:02,850","- I'm coming to get you."
B - Sad,0.5362,"00:34:59,431 --> 00:35:02,850","- I'm coming to get you."
D - Happy,0.2133,"00:34:59,431 --> 00:35:02,850","- I'm coming to get you."
E - Very Happy,0.1006,"00:34:59,431 --> 00:35:02,850","- I'm coming to get you."
A - Very Sad,0.1681,"00:34:59,431 --> 00:35:02,850","KOWALSKI: I'm afraid that ship already sailed."
B - Sad,0.4315,"00:34:59,431 --> 00:35:02,850","KOWALSKI: I'm afraid that ship already sailed."
D - Happy,0.2538,"00:34:59,431 --> 00:35:02,850","KOWALSKI: I'm afraid that ship already sailed."
E - Very Happy,0.1466,"00:34:59,431 --> 00:35:02,850","KOWALSKI: I'm afraid that ship already sailed."
A - Very Sad,0.1910,"00:35:03,686 --> 00:35:06,062","Ryan, you're gonna have to learn to let go."
B - Sad,0.4216,"00:35:03,686 --> 00:35:06,062","Ryan, you're gonna have to learn to let go."
D - Happy,0.2187,"00:35:03,686 --> 00:35:06,062","Ryan, you're gonna have to learn to let go."
E - Very Happy,0.1686,"00:35:03,686 --> 00:35:06,062","Ryan, you're gonna have to learn to let go."
A - Very Sad,0.1866,"00:35:06,939 --> 00:35:08,564","- But I.."
B - Sad,0.3264,"00:35:06,939 --> 00:35:08,564","- But I.."
D - Happy,0.3081,"00:35:06,939 --> 00:35:08,564","- But I.."
E - Very Happy,0.1788,"00:35:06,939 --> 00:35:08,564","- But I.."
A - Very Sad,0.2496,"00:35:06,939 --> 00:35:08,564","."
B - Sad,0.2503,"00:35:06,939 --> 00:35:08,564","."
D - Happy,0.2505,"00:35:06,939 --> 00:35:08,564","."
E - Very Happy,0.2497,"00:35:06,939 --> 00:35:08,564","."
A - Very Sad,0.1594,"00:35:06,939 --> 00:35:08,564","KOWALSKI: I wanna hear you say..."
B - Sad,0.5902,"00:35:06,939 --> 00:35:08,564","KOWALSKI: I wanna hear you say..."
D - Happy,0.1538,"00:35:06,939 --> 00:35:08,564","KOWALSKI: I wanna hear you say..."
E - Very Happy,0.0965,"00:35:06,939 --> 00:35:08,564","KOWALSKI: I wanna hear you say..."
A - Very Sad,0.1704,"00:35:08,816 --> 00:35:09,816","...you're gonna make it."
B - Sad,0.5659,"00:35:08,816 --> 00:35:09,816","...you're gonna make it."
D - Happy,0.1622,"00:35:08,816 --> 00:35:09,816","...you're gonna make it."
E - Very Happy,0.1014,"00:35:08,816 --> 00:35:09,816","...you're gonna make it."
A - Very Sad,0.1212,"00:35:11,819 --> 00:35:13,528","Come on, Ryan, say it."
B - Sad,0.3296,"00:35:11,819 --> 00:35:13,528","Come on, Ryan, say it."
D - Happy,0.4159,"00:35:11,819 --> 00:35:13,528","Come on, Ryan, say it."
E - Very Happy,0.1333,"00:35:11,819 --> 00:35:13,528","Come on, Ryan, say it."
A - Very Sad,0.1689,"00:35:15,406 --> 00:35:16,823","I'm gonna make it."
B - Sad,0.4999,"00:35:15,406 --> 00:35:16,823","I'm gonna make it."
D - Happy,0.2207,"00:35:15,406 --> 00:35:16,823","I'm gonna make it."
E - Very Happy,0.1105,"00:35:15,406 --> 00:35:16,823","I'm gonna make it."
A - Very Sad,0.0825,"00:35:17,074 --> 00:35:18,950","KOWALSKI: All right."
B - Sad,0.1126,"00:35:17,074 --> 00:35:18,950","KOWALSKI: All right."
D - Happy,0.6699,"00:35:17,074 --> 00:35:18,950","KOWALSKI: All right."
E - Very Happy,0.1349,"00:35:17,074 --> 00:35:18,950","KOWALSKI: All right."
A - Very Sad,0.1688,"00:35:17,074 --> 00:35:18,950","Keep going."
B - Sad,0.2887,"00:35:17,074 --> 00:35:18,950","Keep going."
D - Happy,0.3706,"00:35:17,074 --> 00:35:18,950","Keep going."
E - Very Happy,0.1718,"00:35:17,074 --> 00:35:18,950","Keep going."
A - Very Sad,0.1107,"00:35:20,160 --> 00:35:23,204","What kind of a name is Ryan for a girl?"
B - Sad,0.1571,"00:35:20,160 --> 00:35:23,204","What kind of a name is Ryan for a girl?"
D - Happy,0.6020,"00:35:20,160 --> 00:35:23,204","What kind of a name is Ryan for a girl?"
E - Very Happy,0.1302,"00:35:20,160 --> 00:35:23,204","What kind of a name is Ryan for a girl?"
A - Very Sad,0.2208,"00:35:24,748 --> 00:35:26,374","Dad wanted a boy."
B - Sad,0.2740,"00:35:24,748 --> 00:35:26,374","Dad wanted a boy."
D - Happy,0.2861,"00:35:24,748 --> 00:35:26,374","Dad wanted a boy."
E - Very Happy,0.2191,"00:35:24,748 --> 00:35:26,374","Dad wanted a boy."
A - Very Sad,0.1726,"00:35:26,875 --> 00:35:28,918","KOWALSKI: Are you close to the airlock?"
B - Sad,0.4449,"00:35:26,875 --> 00:35:28,918","KOWALSKI: Are you close to the airlock?"
D - Happy,0.2279,"00:35:26,875 --> 00:35:28,918","KOWALSKI: Are you close to the airlock?"
E - Very Happy,0.1546,"00:35:26,875 --> 00:35:28,918","KOWALSKI: Are you close to the airlock?"
A - Very Sad,0.2120,"00:35:29,712 --> 00:35:30,920","Not yet."
B - Sad,0.3446,"00:35:29,712 --> 00:35:30,920","Not yet."
D - Happy,0.2429,"00:35:29,712 --> 00:35:30,920","Not yet."
E - Very Happy,0.2005,"00:35:29,712 --> 00:35:30,920","Not yet."
A - Very Sad,0.1568,"00:35:31,171 --> 00:35:32,505","KOWALSKI: Keep going."
B - Sad,0.3390,"00:35:31,171 --> 00:35:32,505","KOWALSKI: Keep going."
D - Happy,0.3484,"00:35:31,171 --> 00:35:32,505","KOWALSKI: Keep going."
E - Very Happy,0.1558,"00:35:31,171 --> 00:35:32,505","KOWALSKI: Keep going."
A - Very Sad,0.1741,"00:35:32,965 --> 00:35:35,717","So now that we have some distance between us..."
B - Sad,0.2161,"00:35:32,965 --> 00:35:35,717","So now that we have some distance between us..."
D - Happy,0.4289,"00:35:32,965 --> 00:35:35,717","So now that we have some distance between us..."
E - Very Happy,0.1809,"00:35:32,965 --> 00:35:35,717","So now that we have some distance between us..."
A - Very Sad,0.1624,"00:35:35,968 --> 00:35:37,677","...you're attracted to me, right?"
B - Sad,0.5467,"00:35:35,968 --> 00:35:37,677","...you're attracted to me, right?"
D - Happy,0.1742,"00:35:35,968 --> 00:35:37,677","...you're attracted to me, right?"
E - Very Happy,0.1167,"00:35:35,968 --> 00:35:37,677","...you're attracted to me, right?"
A - Very Sad,0.2357,"00:35:37,928 --> 00:35:38,636","What?"
B - Sad,0.2673,"00:35:37,928 --> 00:35:38,636","What?"
D - Happy,0.2620,"00:35:37,928 --> 00:35:38,636","What?"
E - Very Happy,0.2350,"00:35:37,928 --> 00:35:38,636","What?"
A - Very Sad,0.1728,"00:35:38,887 --> 00:35:42,432","KOWALSKI: Well, people say I have beautiful blue eyes."
B - Sad,0.5003,"00:35:38,887 --> 00:35:42,432","KOWALSKI: Well, people say I have beautiful blue eyes."
D - Happy,0.2103,"00:35:38,887 --> 00:35:42,432","KOWALSKI: Well, people say I have beautiful blue eyes."
E - Very Happy,0.1167,"00:35:38,887 --> 00:35:42,432","KOWALSKI: Well, people say I have beautiful blue eyes."
A - Very Sad,0.0691,"00:35:46,729 --> 00:35:48,146","You have beautiful..."
B - Sad,0.0855,"00:35:46,729 --> 00:35:48,146","You have beautiful..."
D - Happy,0.6251,"00:35:46,729 --> 00:35:48,146","You have beautiful..."
E - Very Happy,0.2204,"00:35:46,729 --> 00:35:48,146","You have beautiful..."
A - Very Sad,0.0831,"00:35:48,814 --> 00:35:50,523","You have beautiful blue eyes."
B - Sad,0.1033,"00:35:48,814 --> 00:35:50,523","You have beautiful blue eyes."
D - Happy,0.6287,"00:35:48,814 --> 00:35:50,523","You have beautiful blue eyes."
E - Very Happy,0.1849,"00:35:48,814 --> 00:35:50,523","You have beautiful blue eyes."
A - Very Sad,0.1169,"00:35:50,774 --> 00:35:52,233","KOWALSKI: I have brown eyes."
B - Sad,0.1797,"00:35:50,774 --> 00:35:52,233","KOWALSKI: I have brown eyes."
D - Happy,0.5424,"00:35:50,774 --> 00:35:52,233","KOWALSKI: I have brown eyes."
E - Very Happy,0.1610,"00:35:50,774 --> 00:35:52,233","KOWALSKI: I have brown eyes."
A - Very Sad,0.1462,"00:35:55,612 --> 00:35:57,530","Hey, you wanna know the good news?"
